concept_id,concept_code,concept_name,vocabulary_id,fluid,category
44134870,OMOP1129501,100 ML Calcium Chloride 0.2 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.3 MG/ML / Sodium Chloride 6 MG/ML Injection by Baxter,RxNorm Extension,ringer,balanced
44134783,OMOP1129414,100 ML Calcium Chloride 0.2 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.3 MG/ML / Sodium Chloride 6 MG/ML Injection by B.Braun,RxNorm Extension,ringer,balanced
44135195,OMOP1129826,100 ML Calcium Chloride 0.2 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 1.8 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution,RxNorm Extension,ringer,balanced
44135431,OMOP1130062,100 ML Calcium Chloride 0.2 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 1.8 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution by Baxter,RxNorm Extension,ringer,balanced
44134845,OMOP1129476,100 ML Calcium Chloride 0.2 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 1.8 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution [Potassium Chloride In Lactated Ringer'S],RxNorm Extension,ringer,balanced
44134719,OMOP1129350,100 ML Calcium Chloride 0.2 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 3.36 MG/ML / Sodium Chloride 6 MG/ML Injection,RxNorm Extension,ringer,balanced
44135245,OMOP1129876,100 ML Calcium Chloride 0.2 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 3.36 MG/ML / Sodium Chloride 6 MG/ML Injection by Baxter,RxNorm Extension,ringer,balanced
43143415,OMOP430673,250 ML Calcium Chloride 0.15 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.3 MG/ML / Sodium Chloride 6 MG/ML Prefilled Syringe,RxNorm Extension,ringer,balanced
43220352,OMOP430674,250 ML Calcium Chloride 0.15 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.3 MG/ML / Sodium Chloride 6 MG/ML Prefilled Syringe Box of 1,RxNorm Extension,ringer,balanced
43143416,OMOP430675,250 ML Calcium Chloride 0.15 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.3 MG/ML / Sodium Chloride 6 MG/ML Prefilled Syringe [RINGER LACTATE B],RxNorm Extension,ringer,balanced
43154547,OMOP430676,250 ML Calcium Chloride 0.15 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.3 MG/ML / Sodium Chloride 6 MG/ML Prefilled Syringe [RINGER LACTATE B] Box of 1,RxNorm Extension,ringer,balanced
43143417,OMOP430677,250 ML Calcium Chloride 0.15 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.3 MG/ML / Sodium Chloride 6 MG/ML Prefilled Syringe [RINGER LACTATE B] Box of 1 by B.Braun,RxNorm Extension,ringer,balanced
43043848,OMOP4858861,250 ML Calcium Chloride 0.15 MG/ML / Potassium Chloride 0.3 MG/ML / sodium (s) lactate 3.1 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution,RxNorm Extension,ringer,balanced
43043849,OMOP4858862,250 ML Calcium Chloride 0.15 MG/ML / Potassium Chloride 0.3 MG/ML / sodium (s) lactate 3.1 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution by B.Braun,RxNorm Extension,ringer,balanced
2905479,OMOP5122278,250 ML calcium chloride 0.268 MG/ML / lactate 3.1 MG/ML / potassium chloride 0.4 MG/ML / sodium chloride 6 MG/ML Injectable Solution,RxNorm Extension,ringer,balanced
2905478,OMOP5122277,250 ML calcium chloride 0.268 MG/ML / lactate 3.1 MG/ML / potassium chloride 0.4 MG/ML / sodium chloride 6 MG/ML Injectable Solution Box of 20,RxNorm Extension,ringer,balanced
2905477,OMOP5122276,250 ML calcium chloride 0.268 MG/ML / lactate 3.1 MG/ML / potassium chloride 0.4 MG/ML / sodium chloride 6 MG/ML Injectable Solution Box of 30,RxNorm Extension,ringer,balanced
2905476,OMOP5122275,250 ML calcium chloride 0.268 MG/ML / lactate 3.1 MG/ML / potassium chloride 0.4 MG/ML / sodium chloride 6 MG/ML Injectable Solution Box of 35,RxNorm Extension,ringer,balanced
2905475,OMOP5122274,250 ML calcium chloride 0.268 MG/ML / lactate 3.1 MG/ML / potassium chloride 0.4 MG/ML / sodium chloride 6 MG/ML Injectable Solution Box of 40,RxNorm Extension,ringer,balanced
2905474,OMOP5122273,250 ML calcium chloride 0.268 MG/ML / lactate 3.1 MG/ML / potassium chloride 0.4 MG/ML / sodium chloride 6 MG/ML Injection,RxNorm Extension,ringer,balanced
2905473,OMOP5122272,250 ML calcium chloride 0.268 MG/ML / lactate 3.1 MG/ML / potassium chloride 0.4 MG/ML / sodium chloride 6 MG/ML Injection Box of 20,RxNorm Extension,ringer,balanced
2905472,OMOP5122271,250 ML calcium chloride 0.268 MG/ML / lactate 3.1 MG/ML / potassium chloride 0.4 MG/ML / sodium chloride 6 MG/ML Injection Box of 30,RxNorm Extension,ringer,balanced
2905471,OMOP5122270,250 ML calcium chloride 0.268 MG/ML / lactate 3.1 MG/ML / potassium chloride 0.4 MG/ML / sodium chloride 6 MG/ML Injection Box of 35,RxNorm Extension,ringer,balanced
2905470,OMOP5122269,250 ML calcium chloride 0.268 MG/ML / lactate 3.1 MG/ML / potassium chloride 0.4 MG/ML / sodium chloride 6 MG/ML Injection Box of 40,RxNorm Extension,ringer,balanced
43176560,OMOP430587,250 ML Calcium Chloride 0.268 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Prefilled Syringe,RxNorm Extension,ringer,balanced
43198525,OMOP430588,250 ML Calcium Chloride 0.268 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Prefilled Syringe Box of 1,RxNorm Extension,ringer,balanced
43209371,OMOP430589,250 ML Calcium Chloride 0.268 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Prefilled Syringe Box of 12,RxNorm Extension,ringer,balanced
43209372,OMOP430590,250 ML Calcium Chloride 0.268 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Prefilled Syringe [RINGER LACTATE LAVOISIER],RxNorm Extension,ringer,balanced
43187509,OMOP430591,250 ML Calcium Chloride 0.268 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Prefilled Syringe [RINGER LACTATE LAVOISIER] Box of 1,RxNorm Extension,ringer,balanced
43154541,OMOP430593,250 ML Calcium Chloride 0.268 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Prefilled Syringe [RINGER LACTATE LAVOISIER] Box of 12,RxNorm Extension,ringer,balanced
43220341,OMOP430594,250 ML Calcium Chloride 0.268 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Prefilled Syringe [RINGER LACTATE LAVOISIER] Box of 12 by Chaix Et Du Marais,RxNorm Extension,ringer,balanced
43143405,OMOP430592,250 ML Calcium Chloride 0.268 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Prefilled Syringe [RINGER LACTATE LAVOISIER] Box of 1 by Chaix Et Du Marais,RxNorm Extension,ringer,balanced
43043850,OMOP4858863,250 ML Calcium Chloride 0.268 MG/ML / Potassium Chloride 0.4 MG/ML / sodium (s) lactate 3.1 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution,RxNorm Extension,ringer,balanced
43043852,OMOP4858865,250 ML Calcium Chloride 0.268 MG/ML / Potassium Chloride 0.4 MG/ML / sodium (s) lactate 3.1 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution Box of 12,RxNorm Extension,ringer,balanced
43043853,OMOP4858866,250 ML Calcium Chloride 0.268 MG/ML / Potassium Chloride 0.4 MG/ML / sodium (s) lactate 3.1 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution Box of 12 by Chaix Et Du Marais,RxNorm Extension,ringer,balanced
43043851,OMOP4858864,250 ML Calcium Chloride 0.268 MG/ML / Potassium Chloride 0.4 MG/ML / sodium (s) lactate 3.1 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution by Chaix Et Du Marais,RxNorm Extension,ringer,balanced
43276184,OMOP568479,250 ML Calcium Chloride 0.3 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Injection,RxNorm Extension,ringer,balanced
43276185,OMOP568480,250 ML Calcium Chloride 0.3 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Injection Box of 20,RxNorm Extension,ringer,balanced
43292370,OMOP568484,250 ML Calcium Chloride 0.3 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Injection Box of 20 by Fresenius,RxNorm Extension,ringer,balanced
43292371,OMOP568486,250 ML Calcium Chloride 0.3 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Injection Box of 30,RxNorm Extension,ringer,balanced
43270639,OMOP568487,250 ML Calcium Chloride 0.3 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Injection Box of 30 by Fresenius,RxNorm Extension,ringer,balanced
43292369,OMOP568481,250 ML Calcium Chloride 0.3 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Injection Box of 35,RxNorm Extension,ringer,balanced
43281548,OMOP568488,250 ML Calcium Chloride 0.3 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Injection Box of 35 by Fresenius,RxNorm Extension,ringer,balanced
43259745,OMOP568482,250 ML Calcium Chloride 0.3 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Injection Box of 40,RxNorm Extension,ringer,balanced
43265148,OMOP568489,250 ML Calcium Chloride 0.3 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Injection Box of 40 by Fresenius,RxNorm Extension,ringer,balanced
43265147,OMOP568483,250 ML Calcium Chloride 0.3 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Injection by Fresenius,RxNorm Extension,ringer,balanced
43165664,OMOP431497,500 ML Calcium Chloride 0.15 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.3 MG/ML / Sodium Chloride 6 MG/ML Prefilled Syringe,RxNorm Extension,ringer,balanced
43176692,OMOP431498,500 ML Calcium Chloride 0.15 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.3 MG/ML / Sodium Chloride 6 MG/ML Prefilled Syringe Box of 1,RxNorm Extension,ringer,balanced
43154674,OMOP431499,500 ML Calcium Chloride 0.15 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.3 MG/ML / Sodium Chloride 6 MG/ML Prefilled Syringe [RINGER LACTATE B],RxNorm Extension,ringer,balanced
43198661,OMOP431500,500 ML Calcium Chloride 0.15 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.3 MG/ML / Sodium Chloride 6 MG/ML Prefilled Syringe [RINGER LACTATE B] Box of 1,RxNorm Extension,ringer,balanced
43143545,OMOP431501,500 ML Calcium Chloride 0.15 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.3 MG/ML / Sodium Chloride 6 MG/ML Prefilled Syringe [RINGER LACTATE B] Box of 1 by B.Braun,RxNorm Extension,ringer,balanced
43044104,OMOP4859114,500 ML Calcium Chloride 0.15 MG/ML / Potassium Chloride 0.3 MG/ML / sodium (s) lactate 3.1 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution,RxNorm Extension,ringer,balanced
43044105,OMOP4859115,500 ML Calcium Chloride 0.15 MG/ML / Potassium Chloride 0.3 MG/ML / sodium (s) lactate 3.1 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution by B.Braun,RxNorm Extension,ringer,balanced
2907400,OMOP5124150,500 ML calcium chloride 0.268 MG/ML / glucose 50 MG/ML / lactate 3.1 MG/ML / potassium chloride 0.4 MG/ML / sodium chloride 6 MG/ML Injection,RxNorm Extension,ringer,balanced
42918561,OMOP4645445,500 ML Calcium Chloride 0.268 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution,RxNorm Extension,ringer,balanced
40709300,OMOP4747863,500 ML Calcium Chloride 0.268 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution Box of 1,RxNorm Extension,ringer,balanced
40709299,OMOP4747864,500 ML Calcium Chloride 0.268 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution Box of 12,RxNorm Extension,ringer,balanced
40709298,OMOP4747865,500 ML Calcium Chloride 0.268 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution Box of 15,RxNorm Extension,ringer,balanced
40709297,OMOP4747866,500 ML Calcium Chloride 0.268 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution Box of 18,RxNorm Extension,ringer,balanced
40709296,OMOP4747867,500 ML Calcium Chloride 0.268 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution Box of 20,RxNorm Extension,ringer,balanced
40709295,OMOP4747868,500 ML Calcium Chloride 0.268 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution [Intraven],RxNorm Extension,ringer,balanced
40709293,OMOP4747870,500 ML Calcium Chloride 0.268 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution [Intraven] Box of 1,RxNorm Extension,ringer,balanced
40709292,OMOP4747871,500 ML Calcium Chloride 0.268 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution [Intraven] Box of 1 by Terumo BCT,RxNorm Extension,ringer,balanced
40709294,OMOP4747869,500 ML Calcium Chloride 0.268 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution [Intraven] by Terumo BCT,RxNorm Extension,ringer,balanced
40709277,OMOP4747886,500 ML Calcium Chloride 0.268 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution [Macoflex],RxNorm Extension,ringer,balanced
40709275,OMOP4747888,500 ML Calcium Chloride 0.268 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution [Macoflex] Box of 1,RxNorm Extension,ringer,balanced
40709273,OMOP4747890,500 ML Calcium Chloride 0.268 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution [Macoflex] Box of 18,RxNorm Extension,ringer,balanced
40709272,OMOP4747891,500 ML Calcium Chloride 0.268 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution [Macoflex] Box of 18 by Maco,RxNorm Extension,ringer,balanced
40709274,OMOP4747889,500 ML Calcium Chloride 0.268 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution [Macoflex] Box of 1 by Maco,RxNorm Extension,ringer,balanced
40709271,OMOP4747892,500 ML Calcium Chloride 0.268 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution [Macoflex] Box of 20,RxNorm Extension,ringer,balanced
40709270,OMOP4747893,500 ML Calcium Chloride 0.268 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution [Macoflex] Box of 20 by Maco,RxNorm Extension,ringer,balanced
40709276,OMOP4747887,500 ML Calcium Chloride 0.268 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution [Macoflex] by Maco,RxNorm Extension,ringer,balanced
40709285,OMOP4747878,500 ML Calcium Chloride 0.268 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution [Polyfusor H],RxNorm Extension,ringer,balanced
40709283,OMOP4747880,500 ML Calcium Chloride 0.268 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution [Polyfusor H] Box of 1,RxNorm Extension,ringer,balanced
40709281,OMOP4747882,500 ML Calcium Chloride 0.268 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution [Polyfusor H] Box of 12,RxNorm Extension,ringer,balanced
40709280,OMOP4747883,500 ML Calcium Chloride 0.268 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution [Polyfusor H] Box of 12 by Fresenius,RxNorm Extension,ringer,balanced
40709279,OMOP4747884,500 ML Calcium Chloride 0.268 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution [Polyfusor H] Box of 15,RxNorm Extension,ringer,balanced
40709278,OMOP4747885,500 ML Calcium Chloride 0.268 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution [Polyfusor H] Box of 15 by Fresenius,RxNorm Extension,ringer,balanced
40709282,OMOP4747881,500 ML Calcium Chloride 0.268 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution [Polyfusor H] Box of 1 by Fresenius,RxNorm Extension,ringer,balanced
40709284,OMOP4747879,500 ML Calcium Chloride 0.268 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution [Polyfusor H] by Fresenius,RxNorm Extension,ringer,balanced
40709263,OMOP4747900,500 ML Calcium Chloride 0.268 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution [RINGER LACTATE VIAFLO],RxNorm Extension,ringer,balanced
40709261,OMOP4747902,500 ML Calcium Chloride 0.268 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution [RINGER LACTATE VIAFLO] Box of 1,RxNorm Extension,ringer,balanced
40709260,OMOP4747903,500 ML Calcium Chloride 0.268 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution [RINGER LACTATE VIAFLO] Box of 1 by Baxter,RxNorm Extension,ringer,balanced
40709781,OMOP4747904,500 ML Calcium Chloride 0.268 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution [RINGER LACTATE VIAFLO] Box of 20,RxNorm Extension,ringer,balanced
40709780,OMOP4747905,500 ML Calcium Chloride 0.268 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution [RINGER LACTATE VIAFLO] Box of 20 by Baxter,RxNorm Extension,ringer,balanced
40709262,OMOP4747901,500 ML Calcium Chloride 0.268 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution [RINGER LACTATE VIAFLO] by Baxter,RxNorm Extension,ringer,balanced
40709291,OMOP4747872,500 ML Calcium Chloride 0.268 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution [Steriflex],RxNorm Extension,ringer,balanced
40709289,OMOP4747874,500 ML Calcium Chloride 0.268 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution [Steriflex] Box of 1,RxNorm Extension,ringer,balanced
40709287,OMOP4747876,500 ML Calcium Chloride 0.268 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution [Steriflex] Box of 15,RxNorm Extension,ringer,balanced
40709286,OMOP4747877,500 ML Calcium Chloride 0.268 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution [Steriflex] Box of 15 by Fresenius,RxNorm Extension,ringer,balanced
40709288,OMOP4747875,500 ML Calcium Chloride 0.268 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution [Steriflex] Box of 1 by Fresenius,RxNorm Extension,ringer,balanced
40709290,OMOP4747873,500 ML Calcium Chloride 0.268 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution [Steriflex] by Fresenius,RxNorm Extension,ringer,balanced
40709269,OMOP4747894,500 ML Calcium Chloride 0.268 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution [Viaflex],RxNorm Extension,ringer,balanced
40709267,OMOP4747896,500 ML Calcium Chloride 0.268 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution [Viaflex] Box of 1,RxNorm Extension,ringer,balanced
40709266,OMOP4747897,500 ML Calcium Chloride 0.268 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution [Viaflex] Box of 1 by Baxter,RxNorm Extension,ringer,balanced
40709265,OMOP4747898,500 ML Calcium Chloride 0.268 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution [Viaflex] Box of 20,RxNorm Extension,ringer,balanced
40709264,OMOP4747899,500 ML Calcium Chloride 0.268 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution [Viaflex] Box of 20 by Baxter,RxNorm Extension,ringer,balanced
40709268,OMOP4747895,500 ML Calcium Chloride 0.268 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution [Viaflex] by Baxter,RxNorm Extension,ringer,balanced
40709306,OMOP4747857,500 ML Calcium Chloride 0.268 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution [Viaflo Sodium lactate compound],RxNorm Extension,ringer,balanced
40709304,OMOP4747859,500 ML Calcium Chloride 0.268 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution [Viaflo Sodium lactate compound] Box of 1,RxNorm Extension,ringer,balanced
40709303,OMOP4747860,500 ML Calcium Chloride 0.268 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution [Viaflo Sodium lactate compound] Box of 1 by Baxter,RxNorm Extension,ringer,balanced
40709302,OMOP4747861,500 ML Calcium Chloride 0.268 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution [Viaflo Sodium lactate compound] Box of 20,RxNorm Extension,ringer,balanced
40709301,OMOP4747862,500 ML Calcium Chloride 0.268 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution [Viaflo Sodium lactate compound] Box of 20 by Baxter,RxNorm Extension,ringer,balanced
40709305,OMOP4747858,500 ML Calcium Chloride 0.268 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution [Viaflo Sodium lactate compound] by Baxter,RxNorm Extension,ringer,balanced
